,Unnamed: 0,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
16401,16401,3040000,3040000-101-2022-00310,2022-09-02,,1,영업/정상,1,영업,,,,,,352.7,143-914,서울특별시 광진구 화양동 8-27 1층 ,"서울특별시 광진구 동일로22길 101, 1층 (화양동)",5017.0,이자카야 토라(건대점),2023-09-26 13:34:54,U,2023-09-28 02:40:00.0,감성주점,206101.591110165,448768.099708501,감성주점,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,352.7,,,
16447,16447,3040000,3040000-101-2022-00356,2022-10-21,,1,영업/정상,1,영업,,,,,,140.21,143-840,"서울특별시 광진구 군자동 361-27 1-1,1-5,1-6,1-8,1-9호 ","서울특별시 광진구 광나루로 379, 1층 1-1,1-5,1-6,1-8,1-9호 (군자동)",5005.0,호프광장,2022-10-21 11:39:01,I,2022-10-23 00:22:25.0,호프/통닭,206293.664148482,449549.386757289,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,140.21,,,
16449,16449,3040000,3040000-101-2022-00358,2022-10-24,,1,영업/정상,1,영업,,,,,,30.0,143-895,서울특별시 광진구 중곡동 150-72 1층 ,"서울특별시 광진구 용마산로 94-1, 1층 (중곡동)",4941.0,자담치킨 중곡점,2022-10-24 15:49:35,I,2022-10-26 00:22:24.0,호프/통닭,207653.033521361,451102.578848806,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,30.0,,,
16491,16491,3040000,3040000-101-2022-00400,2022-11-18,,1,영업/정상,1,영업,,,,,,50.0,143-909,서울특별시 광진구 중곡동 558-2 진웅빌딩 1층 ,"서울특별시 광진구 면목로 195, 진웅빌딩 1층 (중곡동)",4902.0,맥주짠,2024-05-16 11:40:22,U,2024-05-18 02:40:00.0,호프/통닭,207268.834509827,452034.440353727,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,50.0,,,
16513,16513,3040000,3040000-101-2022-00422,2022-12-06,,1,영업/정상,1,영업,,,,,,82.7,143-826,서울특별시 광진구 구의동 249-21 연이빌딩 1층 ,"서울특별시 광진구 자양로26길 31, 연이빌딩 1층 일부호 (구의동)",5040.0,순결한곱창 구의점,2024-11-11 13:58:43,U,2024-11-13 02:40:00.0,호프/통닭,207507.758720831,448816.731921435,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,82.7,,,
16539,16539,3040000,3040000-101-2022-00448,2022-07-15,,1,영업/정상,1,영업,,,,,,205.58,143-900,서울특별시 광진구 중곡동 169-80 1층 ,"서울특별시 광진구 용마산로 171, 1층 (중곡동)",4903.0,한정식 정육식당,2023-06-30 10:52:37,U,2023-07-02 02:40:00.0,호프/통닭,207487.025205602,451864.561543605,호프/통닭,0.0,0.0,,,상수도전용,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,205.58,,,
16564,16564,3040000,3040000-101-2023-00022,2023-01-18,,1,영업/정상,1,영업,,,,,,22.0,143-959,서울특별시 광진구 구의동 223-58 1층102호 ,"서울특별시 광진구 구의로 40, 1층 102호 (구의동)",5036.0,비에이치씨 구의점,2024-05-09 11:42:46,U,2024-05-11 02:40:00.0,호프/통닭,207888.544381868,448797.585402976,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,22.0,,,
16566,16566,3040000,3040000-101-2023-00024,2023-01-19,,1,영업/정상,1,영업,,,,,,84.72,143-826,서울특별시 광진구 구의동 252-5 덕풍빌딩 ,"서울특별시 광진구 아차산로51길 33, 덕풍빌딩 1층 (구의동)",5043.0,꼴목,2023-01-19 16:00:14,I,2023-01-21 00:40:36.0,호프/통닭,207428.691744463,448474.160531735,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,84.72,,,
16589,16589,3040000,3040000-101-2023-00047,2023-02-09,,1,영업/정상,1,영업,,,,,,30.0,143-915,서울특별시 광진구 화양동 131-3 1층 ,"서울특별시 광진구 군자로 30, 1층 (화양동)",5010.0,네네치킨화양건대점,2023-02-09 09:50:10,I,2023-02-11 00:40:53.0,호프/통닭,206175.061607067,449292.706313164,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,30.0,,,
16592,16592,3040000,3040000-101-2023-00050,2023-02-13,,1,영업/정상,1,영업,,,,,,39.6,143-840,서울특별시 광진구 군자동 363-13 1층 내1  5호 ,"서울특별시 광진구 군자로 76, 1층 내1  5호 (군자동)",5004.0,역전우동0410군자세종대점,2024-11-15 10:11:51,U,2024-11-17 02:40:00.0,호프/통닭,206209.746568166,449757.984832719,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,39.6,,,
16616,16616,3040000,3040000-101-2023-00074,2023-03-02,,1,영업/정상,1,영업,,,,,02  34378385,44.18,143-845,서울특별시 광진구 자양동 99-2 뚝섬 3호 매점 2층 ,"서울특별시 광진구 강변북로 2180, 뚝섬 3호 매점 2층 (자양동)",,비에이치씨한강뚝섬3호점,2023-03-02 11:39:20,I,2023-03-04 00:41:09.0,호프/통닭,205519.90777428,447652.795355358,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,44.18,,,
16651,16651,3040000,3040000-101-2023-00109,2023-03-29,,1,영업/정상,1,영업,,,,,,77.88,143-914,서울특별시 광진구 화양동 8-95 ,"서울특별시 광진구 아차산로33길 21, 2층 (화양동)",5017.0,미로,2023-03-29 15:49:56,I,2023-03-31 00:20:29.0,호프/통닭,206133.435679018,448786.303093389,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,77.88,,,
16658,16658,3040000,3040000-101-2023-00116,2023-04-03,,1,영업/정상,1,영업,,,,,,46.53,143-190,서울특별시 광진구 자양동 862 102동101호 ,"서울특별시 광진구 자양로 55, 102(B)동 1층 101호 (자양동)",5056.0,달빛맥주 자양하늘채점,2023-11-02 11:44:31,U,2023-11-04 02:40:00.0,호프/통닭,,,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,46.53,,,
16659,16659,3040000,3040000-101-2023-00117,2023-04-03,,1,영업/정상,1,영업,,,,,,65.91,143-914,서울특별시 광진구 화양동 8-95 3층 ,"서울특별시 광진구 아차산로33길 21, 3층 (화양동)",5017.0,룸스,2023-04-03 15:31:43,I,2023-04-05 00:20:25.0,호프/통닭,206133.435679018,448786.303093389,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,65.91,,,
16698,16698,3040000,3040000-101-2023-00156,2023-04-25,,1,영업/정상,1,영업,,,,,,60.0,143-898,서울특별시 광진구 중곡동 161-24 동아빌딩 1층 ,"서울특별시 광진구 능동로 332, 동아빌딩 1층 (중곡동)",4928.0,비비큐(BBQ) 군자능동로점,2023-04-25 13:37:44,I,2023-04-27 00:20:42.0,호프/통닭,207072.800336685,450764.939696563,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,60.0,,,
16718,16718,3040000,3040000-101-2023-00177,2023-05-12,,1,영업/정상,1,영업,,,,,,42.42,143-903,서울특별시 광진구 중곡동 241-28 1층 ,"서울특별시 광진구 긴고랑로 33, 1층 (중곡동)",4910.0,달호프,2023-05-12 17:23:26,I,2023-05-15 00:20:41.0,호프/통닭,207014.846499942,451216.035223994,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,42.42,,,
16720,16720,3040000,3040000-101-2023-00179,2023-05-15,,1,영업/정상,1,영업,,,,,,40.1,143-883,서울특별시 광진구 중곡동 18-72 조광빌딩 1층 ,"서울특별시 광진구 용마산로 118, 조광빌딩 1층 (중곡동)",4941.0,기영이 숯불두마리치킨 광진중곡점,2023-05-15 10:52:43,I,2023-05-17 00:19:49.0,호프/통닭,207621.641172375,451329.121803494,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,40.1,,,
16746,16746,3040000,3040000-101-2023-00205,2023-05-31,,1,영업/정상,1,영업,,,,,,50.0,143-916,서울특별시 광진구 화양동 17-10 1층 ,"서울특별시 광진구 동일로30길 42, 1층 (화양동)",5008.0,또봉이통닭,2023-05-31 11:23:14,I,2023-06-02 00:19:36.0,호프/통닭,206086.374116549,449463.547117001,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,50.0,,,
16757,16757,3040000,3040000-101-2023-00216,2023-06-05,,1,영업/정상,1,영업,,,,,,49.61,143-899,서울특별시 광진구 중곡동 165-18 1층 ,"서울특별시 광진구 능동로49길 9, 1층 (중곡동)",4909.0,잘만든치킨굿킨(중곡역점),2023-06-05 09:51:09,I,2023-06-08 00:19:51.0,호프/통닭,207247.069693304,451340.245210839,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,49.61,,,
16762,16762,3040000,3040000-101-2023-00221,2023-06-08,,1,영업/정상,1,영업,,,,,,81.12,143-914,서울특별시 광진구 화양동 9-46 1층 ,"서울특별시 광진구 아차산로29길 36, 1층 (화양동)",5018.0,통닭연구소,2024-11-19 13:06:33,U,2024-11-21 02:40:00.0,호프/통닭,206024.186743789,448905.221379787,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,81.12,,,
16777,16777,3040000,3040000-101-2023-00236,2023-06-19,,1,영업/정상,1,영업,,,,,,79.0,143-916,서울특별시 광진구 화양동 18-26 1층 ,"서울특별시 광진구 동일로30길 51, 1층 (화양동)",5008.0,푸라닭 화양점,2023-06-19 11:43:24,I,2023-06-21 00:19:39.0,호프/통닭,206134.743579271,449480.589211407,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,79.0,,,
16788,16788,3040000,3040000-101-2023-00247,2023-06-27,,1,영업/정상,1,영업,,,,,,26.4,143-819,서울특별시 광진구 구의동 79-25 1층 ,"서울특별시 광진구 자양로 235, 1층 (구의동)",4993.0,그램치킨,2023-06-27 09:35:20,I,2023-06-29 00:19:12.0,호프/통닭,207705.607263808,449505.874089378,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,26.4,,,
16789,16789,3040000,3040000-101-2023-00248,2023-06-27,,1,영업/정상,1,영업,,,,,,85.84,143-917,서울특별시 광진구 화양동 47-76 지하1층 ,"서울특별시 광진구 동일로22길 65, 지하1층 (화양동)",5018.0,벌스(verse),2024-07-23 15:13:32,U,2024-07-25 02:40:00.0,감성주점,205933.52014729,448820.180541211,감성주점,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,85.84,,,
16794,16794,3040000,3040000-101-2023-00254,2023-06-30,,1,영업/정상,1,영업,,,,,,75.4,143-915,서울특별시 광진구 화양동 113-1 광진 코지웰 1층 103호,"서울특별시 광진구 능동로19길 35, 1층 103호 (화양동, 광진 코지웰)",5009.0,포시즌버거 건대점,2023-10-10 13:33:20,U,2023-10-12 02:40:00.0,호프/통닭,206278.982112971,449425.131943862,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,75.4,,,
16829,16829,3040000,3040000-101-2023-00290,2023-07-19,,1,영업/정상,1,영업,,,,,,36.0,143-861,서울특별시 광진구 자양동 507-6 이튼타워리버2차 1층105호 ,"서울특별시 광진구 능동로 50, 1층 105호 (자양동, 이튼타워리버2차)",5070.0,두레통닭,2023-07-19 17:45:28,I,2023-07-21 00:18:53.0,호프/통닭,206043.358791333,448141.665395069,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,36.0,,,
16882,16882,3040000,3040000-101-2023-00343,2023-08-30,,1,영업/정상,1,영업,,,,,,16.66,143-701,서울특별시 광진구 화양동 1 건국대학교 ,"서울특별시 광진구 능동로 120, 건국대학교 레이크홀 지하1층 (화양동)",5029.0,비에이치씨(bhc) 건국대점,2023-08-30 16:10:04,I,2023-09-01 00:18:42.0,호프/통닭,206445.881091692,448922.881688102,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,16.66,,,
16892,16892,3040000,3040000-101-2023-00353,2023-09-07,,1,영업/정상,1,영업,,,,,,39.12,143-838,서울특별시 광진구 군자동 467-3 ,"서울특별시 광진구 동일로60길 37, 1층 (군자동)",4994.0,비비큐(BBQ)군자중앙점,2023-09-07 11:44:55,I,2023-09-09 00:18:10.0,호프/통닭,206600.611099241,450636.427430844,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,39.12,,,
16927,16927,3040000,3040000-101-2023-00388,2023-10-13,,1,영업/정상,1,영업,,,,,,27.0,143-888,서울특별시 광진구 중곡동 80-1 1층 ,"서울특별시 광진구 자양로43길 151, 1층 (중곡동)",4949.0,불사주점,2023-10-13 09:44:49,I,2023-10-15 00:17:39.0,호프/통닭,207765.401711145,450554.641901216,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,27.0,,,
16929,16929,3040000,3040000-101-2023-00390,2023-10-13,,1,영업/정상,1,영업,,,,,,215.68,143-847,서울특별시 광진구 능동 223-33 진주빌딩 ,"서울특별시 광진구 능동로36길 18, 진주빌딩 지1층 (능동)",4985.0,다다주점,2023-10-13 10:50:29,I,2023-10-15 00:17:39.0,호프/통닭,207007.068849469,450414.570443084,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,215.68,,,
16936,16936,3040000,3040000-101-2023-00397,2023-10-19,,1,영업/정상,1,영업,,,,,,33.0,143-846,서울특별시 광진구 자양동 236 ,"서울특별시 광진구 뚝섬로 467, 3동 1층 308호 (자양동)",5080.0,꼬꼬누리,2024-04-26 10:49:57,U,2024-04-28 02:40:00.0,호프/통닭,,,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,33.0,,,
16939,16939,3040000,3040000-101-2023-00400,2023-10-20,,1,영업/정상,1,영업,,,,,,51.0,143-885,서울특별시 광진구 중곡동 39-62 ,"서울특별시 광진구 긴고랑로 61, 1층 (중곡동)",4937.0,다락,2023-10-20 15:37:54,I,2023-10-22 00:17:34.0,호프/통닭,207277.021986714,451095.117699114,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,51.0,,,
16944,16944,3040000,3040000-101-2023-00405,2023-10-24,,1,영업/정상,1,영업,,,,,,31.95,143-914,서울특별시 광진구 화양동 12-39 ,"서울특별시 광진구 능동로13길 44, 1층 (화양동)",5011.0,처갓집양념치킨 건대화양,2024-11-12 10:46:15,U,2024-11-14 02:40:00.0,호프/통닭,206127.412962608,449074.563932226,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,31.95,,,
16986,16986,3040000,3040000-101-2023-00447,2023-11-20,,1,영업/정상,1,영업,,,,,,52.8,143-841,서울특별시 광진구 자양동 13-40 ,"서울특별시 광진구 동일로18길 41, 1층 101호 (자양동)",5072.0,엑스(X)맥주방,2023-11-20 16:19:36,I,2023-11-22 00:17:07.0,호프/통닭,205686.684699176,448586.992969492,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,52.8,,,
17002,17002,3040000,3040000-101-2023-00463,2023-12-05,,1,영업/정상,1,영업,,,,,,50.0,143-210,서울특별시 광진구 광장동 582 광장힐스테이트 상가동1층5호 ,"서울특별시 광진구 아차산로 537-17, 상가동 1층 5호 (광장동, 광장힐스테이트)",4983.0,두레통닭(광장점),2023-12-05 17:28:39,I,2023-12-07 00:17:04.0,호프/통닭,208729.170395929,448995.808404463,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,50.0,,,
17019,17019,3040000,3040000-101-2023-00480,2023-12-21,,1,영업/정상,1,영업,,,,,,13.3,143-903,서울특별시 광진구 중곡동 230-34 ,"서울특별시 광진구 긴고랑로9길 23, 1층 (중곡동)",4910.0,정창국의 백년오리,2023-12-21 11:38:58,I,2023-12-23 00:16:40.0,호프/통닭,207103.703161736,451364.843844326,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,13.3,,,
17029,17029,3040000,3040000-101-2024-00003,2024-01-02,,1,영업/정상,1,영업,,,,,0260858292,20.0,143-909,서울특별시 광진구 중곡동 566-2 ,"서울특별시 광진구 답십리로78길 3, 1층 (중곡동)",4902.0,김씨네바베큐,2024-01-02 10:46:21,I,2024-01-04 00:16:30.0,호프/통닭,207132.837198108,452121.121578344,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,20.0,,,
17086,17086,3040000,3040000-101-2024-00060,2024-02-16,,1,영업/정상,1,영업,,,,,024469951,40.0,143-817,서울특별시 광진구 구의동 52-17 1층 ,"서울특별시 광진구 자양로43길 42, 1층 (구의동)",4954.0,역전치킨 아차산역점,2025-02-14 13:21:20,U,2025-02-16 02:40:00.0,호프/통닭,207924.358161816,450032.350973235,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,40.0,,,
17112,17112,3040000,3040000-101-2024-00086,2024-03-11,,1,영업/정상,1,영업,,,,,,40.0,143-867,서울특별시 광진구 자양동 655-22 ,서울특별시 광진구 뚝섬로55길 22 (자양동),5058.0,처갓집 양념치킨 자양점,2024-06-03 11:53:28,U,2024-06-05 02:40:00.0,호프/통닭,207211.038651599,447813.125758556,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,40.0,,,
17121,17121,3040000,3040000-101-2024-00095,2024-03-19,,1,영업/정상,1,영업,,,,,,22.47,143-831,서울특별시 광진구 구의동 591-22 강변리버빌 1층 101호,"서울특별시 광진구 뚝섬로67길 35, 1층 101호 (구의동, 강변리버빌)",5049.0,튀김장인 구의강변점,2024-04-03 16:15:16,U,2024-04-05 02:40:00.0,호프/통닭,207956.491216114,448179.417833614,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,22.47,,,
17127,17127,3040000,3040000-101-2024-00101,2024-03-25,,1,영업/정상,1,영업,,,,,,44.0,143-827,서울특별시 광진구 구의동 254-3 ,"서울특별시 광진구 자양로 181, 1층 (구의동)",5024.0,지코바 구의점,2024-12-17 15:03:15,U,2024-12-19 02:40:00.0,호프/통닭,207401.006085854,449065.986621438,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,44.0,,,
17148,17148,3040000,3040000-101-2024-00122,2024-04-09,,1,영업/정상,1,영업,,,,,,85.44,143-873,서울특별시 광진구 자양동 665-11 ,"서울특별시 광진구 자양로3길 60, 1층 (자양동)",5102.0,1번지 통닭,2024-04-09 14:11:07,I,2024-04-11 00:15:08.0,호프/통닭,207289.423541915,447499.881028333,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,85.44,,,
17168,17168,3040000,3040000-101-2024-00142,2024-04-25,,1,영업/정상,1,영업,,,,,,48.99,143-190,서울특별시 광진구 자양동 859 래미안프리미어팰리스 ,"서울특별시 광진구 아차산로 345, 1층 109호 (자양동, 래미안프리미어팰리스)",5026.0,오빠통닭 건대직영점,2024-04-25 14:34:11,I,2024-04-27 00:14:54.0,호프/통닭,207135.958384677,448386.668907366,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,48.99,,,
17180,17180,3040000,3040000-101-2024-00154,2024-05-03,,1,영업/정상,1,영업,,,,,,164.89,143-915,서울특별시 광진구 화양동 111-72 ,"서울특별시 광진구 광나루로 404, 2층 2호 (화양동)",5021.0,맥주 컴퍼니,2024-05-03 15:22:36,I,2024-05-05 00:14:47.0,호프/통닭,206508.851523954,449413.728670008,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Y,164.89,,,
17188,17188,3040000,3040000-101-2024-00162,2024-05-10,,1,영업/정상,1,영업,,,,,,101.72,143-803,서울특별시 광진구 광장동 185-6 봉순빌딩 ,"서울특별시 광진구 아차산로78길 175, 봉순빌딩 1층 (광장동)",4969.0,킴스가,2024-05-10 13:30:31,I,2024-05-12 00:14:54.0,호프/통닭,209512.089430461,449491.155494168,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,101.72,,,
17191,17191,3040000,3040000-101-2024-00165,2024-05-10,,1,영업/정상,1,영업,,,,,,11.4,143-825,서울특별시 광진구 구의동 242-133 1층 ,"서울특별시 광진구 아차산로55길 26, 1층 (구의동)",5042.0,돈돼후 야시장 광진점,2024-05-10 17:12:08,I,2024-05-12 00:14:54.0,호프/통닭,207585.036408252,448482.179040723,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,11.4,,,
17192,17192,3040000,3040000-101-2024-00166,2024-05-10,,1,영업/정상,1,영업,,,,,,47.48,143-877,서울특별시 광진구 자양동 510-5 이튼타워리버1차 107호,"서울특별시 광진구 능동로 68, 107호 (자양동, 이튼타워리버1차)",5070.0,씨엘(CL)27 치킨리스트27 자양점,2024-05-10 17:37:20,I,2024-05-12 00:14:54.0,호프/통닭,206088.852238736,448297.963860543,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,47.48,,,
17197,17197,3040000,3040000-101-2024-00171,2024-05-17,,1,영업/정상,1,영업,,,,,,21.45,143-888,서울특별시 광진구 중곡동 82-3 ,"서울특별시 광진구 영화사로 26, 1층 (중곡동)",4949.0,아차산통닭,2024-05-22 11:46:44,U,2024-05-24 02:40:00.0,호프/통닭,207871.986617653,450537.507543328,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,21.45,,,
17207,17207,3040000,3040000-101-2024-00181,2024-05-30,,1,영업/정상,1,영업,,,,,,33.0,143-806,서울특별시 광진구 광장동 287-5 ,"서울특별시 광진구 광장로 66-1, 1층 (광장동)",4968.0,썬더치킨,2024-05-30 10:32:47,I,2024-06-01 00:14:25.0,호프/통닭,209175.614022905,449457.650548948,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,33.0,,,
17227,17227,3040000,3040000-101-2024-00201,2024-06-13,,1,영업/정상,1,영업,,,,,,52.44,143-190,서울특별시 광진구 자양동 862 자양하늘채 베르 ,"서울특별시 광진구 자양로 55, 101동 106호 (자양동, 자양하늘채 베르)",5056.0,생활맥주 자양점,2024-06-13 09:21:02,I,2024-06-15 00:14:13.0,호프/통닭,,,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,52.44,,,
17236,17236,3040000,3040000-101-2024-00210,2024-06-14,,1,영업/정상,1,영업,,,,,,130.0,143-840,서울특별시 광진구 군자동 361-27 ,"서울특별시 광진구 광나루로 379, 1층 1-6,1-23,1-24,1-28,1호일부호 (군자동)",5005.0,광장포차,2024-06-14 14:51:45,I,2024-06-16 00:14:33.0,호프/통닭,206293.664148482,449549.386757289,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,130.0,,,
17237,17237,3040000,3040000-101-2024-00211,2024-06-14,,1,영업/정상,1,영업,,,,,,52.8,143-888,서울특별시 광진구 중곡동 89-10 평강빌딩 ,"서울특별시 광진구 영화사로 40, 평강빌딩 1층 (중곡동)",4950.0,노랑통닭 아차산점,2024-06-14 15:11:36,I,2024-06-16 00:14:33.0,호프/통닭,207975.360707157,450454.084765839,호프/통닭,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N,52.8,,,
